Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
06-04-2018,3MINDIA,EQ,20638.7,20672.05,20812,20600,20665,20715.8,20743.43,772,1.60139E+12,335,569,0.737
09-04-2018,3MINDIA,EQ,20715.8,20999,21000,20286.05,20400,20484.5,20691.24,3109,6.43291E+12,620,2583,0.8308
10-04-2018,3MINDIA,EQ,20484.5,20310,20750,20310,20699.9,20663.45,20659.97,571,1.17968E+12,294,429,0.7513
11-04-2018,3MINDIA,EQ,20663.45,20614.55,20850,20175,20185,20356.25,20591.33,2503,5.15401E+12,483,2097,0.8378
12-04-2018,3MINDIA,EQ,20356.25,20595,20800,20300,20775,20720.25,20603.18,1199,2.47032E+12,448,457,0.3812
13-04-2018,3MINDIA,EQ,20720.25,20775,21135.95,20500.1,20898,20918.35,20826.04,2351,4.8962E+12,713,1415,0.6019
16-04-2018,3MINDIA,EQ,20918.35,20925,21000,20401,20475,20486.65,20565.35,3263,6.71047E+12,549,2747,0.8419
17-04-2018,3MINDIA,EQ,20486.65,20630.1,20918,20475,20595,20590.6,20639.28,826,1.7048E+12,371,582,0.7046
18-04-2018,3MINDIA,EQ,20590.6,20630.75,20800,20396.8,20600,20629.5,20630.05,456,9.4073E+11,248,303,0.6645
19-04-2018,3MINDIA,EQ,20629.5,20629.5,20629.5,20550,20550,20579.75,20587.25,570,1.17347E+12,212,501,0.8789
20-04-2018,3MINDIA,EQ,20579.75,20610,20660,20359.6,20520,20477.35,20511.03,1052,2.15776E+12,347,946,0.8992
23-04-2018,3MINDIA,EQ,20477.35,20469,20650,20405.75,20450,20471.15,20542.07,498,1.023E+12,238,383,0.7691
24-04-2018,3MINDIA,EQ,20471.15,20501.35,20598.85,20326.35,20482.9,20404.2,20496.95,799,1.63771E+12,293,656,0.821
25-04-2018,3MINDIA,EQ,20404.2,20485,20501.95,20150,20455,20443.3,20452.26,1585,3.24168E+12,692,1111,0.7009
26-04-2018,3MINDIA,EQ,20443.3,20401.45,20501,20350.05,20450,20412.85,20465.29,486,9.94613E+11,180,360,0.7407
27-04-2018,3MINDIA,EQ,20412.85,20356.15,20505.2,20356.15,20505.2,20479.2,20439.82,885,1.80892E+12,253,708,0.8
30-04-2018,3MINDIA,EQ,20479.2,20700,20700,20455,20455,20524.1,20518.99,675,1.38503E+12,350,546,0.8089
02-05-2018,3MINDIA,EQ,20524.1,20525.4,21030,20320,20550,20602.9,20557.24,21005,4.31805E+13,1439,19565,0.9314
03-05-2018,3MINDIA,EQ,20602.9,20550,20700.05,20345,20500,20524.7,20527.74,1583,3.24954E+12,412,1418,0.8958
04-05-2018,3MINDIA,EQ,20524.7,20501,20634.8,20256,20419,20451.45,20479.85,906,1.85547E+12,492,713,0.787
07-05-2018,3MINDIA,EQ,20451.45,20400.05,20600,20266.05,20600,20474.1,20371.23,1226,2.49751E+12,261,917,0.748
08-05-2018,3MINDIA,EQ,20474.1,20515.05,20644,20450.5,20600,20616.4,20573.32,632,1.30023E+12,273,498,0.788
09-05-2018,3MINDIA,EQ,20616.4,20505,20635,20462.05,20599.95,20599.05,20559.55,1238,2.54527E+12,302,928,0.7496
10-05-2018,3MINDIA,EQ,20599.05,20599.9,20650.15,20301,20305.05,20345.2,20442.86,916,1.87257E+12,390,685,0.7478
11-05-2018,3MINDIA,EQ,20345.2,20350,20500,20300,20400,20400.65,20425.88,1104,2.25502E+12,469,643,0.5824
14-05-2018,3MINDIA,EQ,20400.65,20300.35,20587.25,20300.3,20460,20469.4,20476.05,428,8.76375E+11,204,372,0.8692
15-05-2018,3MINDIA,EQ,20469.4,20450,20585.05,20150,20150,20177.05,20387.56,713,1.45363E+12,431,609,0.8541
16-05-2018,3MINDIA,EQ,20177.05,20250,20400,20191.05,20265,20234.2,20256.23,4667,9.45358E+12,516,4101,0.8787
17-05-2018,3MINDIA,EQ,20234.2,20360,20409.95,19950,20050,20030,20093.52,2649,5.32277E+12,515,1719,0.6489
18-05-2018,3MINDIA,EQ,20030,20108.5,20300,19840,19840,19870.75,20036.39,1959,3.92513E+12,391,1261,0.6437
21-05-2018,3MINDIA,EQ,19870.75,19990,19999.95,19200,19300,19251.75,19480.77,1115,2.17211E+12,432,918,0.8233
22-05-2018,3MINDIA,EQ,19251.75,19800,19800,19198.7,19588.9,19494.95,19376.9,802,1.55403E+12,270,654,0.8155
23-05-2018,3MINDIA,EQ,19494.95,19499.85,19998,19250,19998,19598.05,19545.49,1440,2.81455E+12,471,1135,0.7882
24-05-2018,3MINDIA,EQ,19598.05,19645,20100,19645,20090,20038.75,19965.5,847,1.69108E+12,268,684,0.8076
25-05-2018,3MINDIA,EQ,20038.75,20050,20499.4,19755.05,19850,19914.35,20147.41,603,1.21489E+12,311,396,0.6567
28-05-2018,3MINDIA,EQ,19914.35,19985.2,20125,19635.45,19636.6,19802.1,19948.03,701,1.39836E+12,221,504,0.719
29-05-2018,3MINDIA,EQ,19802.1,19960.55,20039.95,19794.55,19925,19983.5,19968.39,1240,2.47608E+12,434,1059,0.854
30-05-2018,3MINDIA,EQ,19983.5,19795,20150,19795,19989,20011.75,19994.22,909,1.81747E+12,302,661,0.7272
31-05-2018,3MINDIA,EQ,20011.75,20099,20099.95,19487,19500.3,19543.6,19665.92,2512,4.94008E+12,809,2070,0.824
01-06-2018,3MINDIA,EQ,19543.6,19600,19699.85,19172,19290,19353.55,19338.65,2734,5.28719E+12,568,2510,0.9181
04-06-2018,3MINDIA,EQ,19353.55,19499.95,19499.95,18782.2,18800,18814.8,19005.45,1986,3.77448E+12,474,1570,0.7905
05-06-2018,3MINDIA,EQ,18814.8,18999.15,18999.15,18501,18750,18601.3,18639.55,1262,2.35231E+12,468,1005,0.7964
06-06-2018,3MINDIA,EQ,18601.3,18680,18699.15,18251,18549.95,18398.35,18477.87,2532,4.6786E+12,699,1955,0.7721
07-06-2018,3MINDIA,EQ,18398.35,18500,18995,18313.1,18700,18515.65,18555.86,1348,2.50133E+12,508,839,0.6224
08-06-2018,3MINDIA,EQ,18515.65,18599,19060,18402,18900,18944.5,18725.74,3486,6.52779E+12,718,1612,0.4624
11-06-2018,3MINDIA,EQ,18944.5,18821,19436.85,18821,19040,19018,19058.87,1832,3.49158E+12,486,1345,0.7342
12-06-2018,3MINDIA,EQ,19018,19101,19129.05,18800,18959.95,18963.85,18962.64,1006,1.90764E+12,645,649,0.6451
13-06-2018,3MINDIA,EQ,18963.85,19000.15,19200.15,18999,19165,19133.25,19124.55,326,6.2346E+11,194,188,0.5767
14-06-2018,3MINDIA,EQ,19133.25,19450,19780,19010.1,19589,19555.4,19422.09,943,1.8315E+12,617,588,0.6235
15-06-2018,3MINDIA,EQ,19555.4,19565,19762,19300,19622.95,19579.05,19522.55,849,1.65746E+12,476,376,0.4429
18-06-2018,3MINDIA,EQ,19579.05,19623,19623,19400,19520,19489.5,19501.9,347,6.76716E+11,177,261,0.7522
19-06-2018,3MINDIA,EQ,19489.5,19489.5,19539.9,19200.2,19250,19276.4,19376.7,344,6.66559E+11,193,228,0.6628
20-06-2018,3MINDIA,EQ,19276.4,19498.95,20262,19120.2,20250,19907.45,19685.87,1724,3.39384E+12,567,1346,0.7807
21-06-2018,3MINDIA,EQ,19907.45,20000,20298,19650.05,19734.7,19829.5,19984.97,1176,2.35023E+12,411,755,0.642
22-06-2018,3MINDIA,EQ,19829.5,20094.5,20111,19050,20060,20073.15,19885.29,995,1.97859E+12,331,602,0.605
25-06-2018,3MINDIA,EQ,20073.15,20026.05,20248.95,19800,19800,19836.05,19959.95,541,1.07983E+12,312,289,0.5342
26-06-2018,3MINDIA,EQ,19836.05,19650.05,19949.35,19650.05,19720.1,19788.35,19893.33,6156,1.22463E+13,221,6023,0.9784
27-06-2018,3MINDIA,EQ,19788.35,19534.7,19950,19500,19550,19590.35,19690.29,611,1.20308E+12,213,489,0.8003
28-06-2018,3MINDIA,EQ,19590.35,19501,19574.95,18970.05,19300,19258.85,19210.81,2109,4.05156E+12,552,1695,0.8037
29-06-2018,3MINDIA,EQ,19258.85,19300,19749.95,19300,19739,19637.1,19626.21,478,9.38133E+11,237,254,0.5314
02-07-2018,3MINDIA,EQ,19637.1,19376.7,19850,19376.7,19850,19809.7,19728.38,1084,2.13856E+12,278,976,0.9004
03-07-2018,3MINDIA,EQ,19809.7,19800.5,19800.5,19450.05,19575,19553.75,19641.3,472,9.27069E+11,265,273,0.5784
04-07-2018,3MINDIA,EQ,19553.75,19471,19749.95,19446.5,19600,19561.25,19575.44,446,8.73065E+11,170,322,0.722
05-07-2018,3MINDIA,EQ,19561.25,19338.2,19759.7,19338.15,19759.7,19666.7,19608.78,422,8.27491E+11,168,283,0.6706
06-07-2018,3MINDIA,EQ,19666.7,19794.1,19899,19512.15,19780,19861.35,19797.47,517,1.02353E+12,188,333,0.6441
09-07-2018,3MINDIA,EQ,19861.35,19663,19910.55,19650,19900,19873.3,19817.18,553,1.09589E+12,125,361,0.6528
10-07-2018,3MINDIA,EQ,19873.3,19873.3,20199,19850.05,20102.5,20051.4,20002.36,647,1.29415E+12,183,572,0.8841
11-07-2018,3MINDIA,EQ,20051.4,20130.4,20170.15,19850,19900,19886.9,19915.49,4618,9.19698E+12,633,4312,0.9337
12-07-2018,3MINDIA,EQ,19886.9,19900.5,20199,19716.05,19900,19888.35,19893.52,823,1.63724E+12,422,658,0.7995
13-07-2018,3MINDIA,EQ,19888.35,20119.95,20125,19785.2,19902.3,19944.95,19896.52,307,6.10823E+11,164,176,0.5733
16-07-2018,3MINDIA,EQ,19944.95,19862,19998.7,19546.15,19604,19679.75,19819.07,967,1.9165E+12,295,813,0.8407
17-07-2018,3MINDIA,EQ,19679.75,19562.1,20500.85,19562.05,20400,20398.3,19986.11,7805,1.55992E+13,739,6982,0.8946
18-07-2018,3MINDIA,EQ,20398.3,20400,20625,20305,20350,20360.55,20485.54,1500,3.07283E+12,604,1169,0.7793
19-07-2018,3MINDIA,EQ,20360.55,20350,22017.05,20190,21499.9,21722.15,21145.48,5612,1.18668E+13,2357,3727,0.6641
20-07-2018,3MINDIA,EQ,21722.15,21541,23490,21318.55,23100,23338.75,22645.27,9813,2.22218E+13,4330,4142,0.4221
23-07-2018,3MINDIA,EQ,23338.75,23450,23450,22653.8,22660,22816.95,22956.88,1745,4.00597E+12,823,1030,0.5903
24-07-2018,3MINDIA,EQ,22816.95,22980,24812,22816.05,23769,23688.45,23693.89,6462,1.5311E+13,2294,3224,0.4989
25-07-2018,3MINDIA,EQ,23688.45,23690,24230,23405.05,23620,23697.65,23941.99,3072,7.35498E+12,1682,1370,0.446
26-07-2018,3MINDIA,EQ,23697.65,23330,24000,23330,23521,23676.55,23761.23,1283,3.04857E+12,570,684,0.5331
27-07-2018,3MINDIA,EQ,23676.55,23610,23749.95,23400,23500,23609.8,23647.79,924,2.18506E+12,504,631,0.6829
30-07-2018,3MINDIA,EQ,23609.8,23523,23789.95,22752.1,23299.95,23293.15,23121.65,1384,3.20004E+12,652,777,0.5614
31-07-2018,3MINDIA,EQ,23293.15,23300,23501.25,22999.5,23350,23420.9,23410.69,1198,2.8046E+12,420,694,0.5793
01-08-2018,3MINDIA,EQ,23420.9,23501.05,23501.05,23300,23453.6,23454.65,23420.56,622,1.45676E+12,303,421,0.6768
02-08-2018,3MINDIA,EQ,23454.65,23220,23500,23220,23500,23441.45,23415.68,567,1.32767E+12,279,304,0.5362
03-08-2018,3MINDIA,EQ,23441.45,23500,24000,23300.05,23927,23948.7,23708.44,2714,6.43447E+12,834,1522,0.5608
06-08-2018,3MINDIA,EQ,23948.7,24095,24349.35,23700.05,23880,23866,24053.57,1442,3.46852E+12,625,899,0.6234
07-08-2018,3MINDIA,EQ,23866,23965.65,24175.1,23602,23750,23763.55,23960.91,2676,6.41194E+12,489,2304,0.861
08-08-2018,3MINDIA,EQ,23763.55,23979.3,23992.4,23705,23930,23898.35,23879.51,1169,2.79152E+12,376,867,0.7417
09-08-2018,3MINDIA,EQ,23898.35,23880,24520,23723.15,23999.95,24147.8,24149.44,8561,2.06743E+13,1020,7485,0.8743
10-08-2018,3MINDIA,EQ,24147.8,24619.8,24800,24052.05,24400,24453,24409.53,8094,1.97571E+13,1668,6209,0.7671
13-08-2018,3MINDIA,EQ,24453,24550.05,25400,24400,25080,25031.75,25137.12,25457,6.39916E+13,2677,20620,0.81
14-08-2018,3MINDIA,EQ,25031.75,25080,25399.55,24713,24805,24879.2,25142.26,6916,1.73884E+13,1420,4928,0.7126
16-08-2018,3MINDIA,EQ,24879.2,24879.2,25399.85,24847.95,25399.85,25336.8,25229.94,1357,3.4237E+12,654,677,0.4989
17-08-2018,3MINDIA,EQ,25336.8,25550,25808.95,25101,25200,25223.45,25444.75,5070,1.29005E+13,946,3763,0.7422
20-08-2018,3MINDIA,EQ,25223.45,25390,26000,25103.6,25950,25808.25,25876,14862,3.84569E+13,2192,12770,0.8592
21-08-2018,3MINDIA,EQ,25808.25,25650,25999.95,25650,25836.35,25873.25,25819.69,3926,1.01368E+13,918,3010,0.7667
23-08-2018,3MINDIA,EQ,25873.25,25800,25986.55,25700,25845,25860.35,25875.3,2491,6.44554E+12,940,1667,0.6692
24-08-2018,3MINDIA,EQ,25860.35,25856,25999,25300,25400,25418.8,25555.33,3945,1.00816E+13,886,2586,0.6555
27-08-2018,3MINDIA,EQ,25418.8,25300,25875.7,25300,25554,25648.95,25724.96,1227,3.15645E+12,655,533,0.4344
28-08-2018,3MINDIA,EQ,25648.95,25900,25900,25550,25613,25598.75,25743.61,1233,3.17419E+12,527,685,0.5556
29-08-2018,3MINDIA,EQ,25598.75,25614,25811.55,25315,25600,25690.55,25676.63,3724,9.56198E+12,662,2619,0.7033
30-08-2018,3MINDIA,EQ,25690.55,25849.85,26459.2,25500,25850,26007.45,25939.39,3015,7.82073E+12,756,1847,0.6126
31-08-2018,3MINDIA,EQ,26007.45,26000,26248.1,25660,25711,25945,25934.33,3199,8.29639E+12,866,2185,0.683
03-09-2018,3MINDIA,EQ,25945,26049.9,26662,25807.85,25941,25981.7,26279.92,9600,2.52287E+13,2009,6838,0.7123
04-09-2018,3MINDIA,EQ,25981.7,25981.7,26000,25010,25450.25,25454,25454.29,2381,6.06067E+12,983,1612,0.677
05-09-2018,3MINDIA,EQ,25454,25450.25,25519.15,25015,25400,25307.1,25259.62,1676,4.23351E+12,670,1009,0.602
06-09-2018,3MINDIA,EQ,25307.1,25423,25950,25200,25751.1,25790.35,25545.93,1465,3.74248E+12,417,991,0.6765
07-09-2018,3MINDIA,EQ,25790.35,25600,25747.85,25200,25400,25383.95,25492.16,4760,1.21343E+13,513,4301,0.9036
10-09-2018,3MINDIA,EQ,25383.95,25400,25650,25202,25202,25272.7,25317.15,1309,3.31401E+12,383,1012,0.7731
11-09-2018,3MINDIA,EQ,25272.7,25300.05,25498.35,24721,24850,24892.1,25201.79,1063,2.67895E+12,445,711,0.6689
12-09-2018,3MINDIA,EQ,24892.1,24890,25424.95,24710,25118,25251.25,25099.82,1260,3.16258E+12,716,704,0.5587
14-09-2018,3MINDIA,EQ,25251.25,25243.6,25590,25000,25000,25099.6,25314.76,833,2.10872E+12,445,488,0.5858
17-09-2018,3MINDIA,EQ,25099.6,25085.9,25299.45,24661.8,25299.45,25143.5,24898.32,630,1.56859E+12,420,370,0.5873
18-09-2018,3MINDIA,EQ,25143.5,25157.65,25750,25004.95,25010,25270.25,25478.47,1186,3.02175E+12,559,652,0.5497
19-09-2018,3MINDIA,EQ,25270.25,25200,25494.85,24360.05,24500,24454.5,24598.27,2582,6.35127E+12,849,1881,0.7285
21-09-2018,3MINDIA,EQ,24454.5,24699.5,24850,22101,24550,24513.75,24258.26,2003,4.85893E+12,905,1065,0.5317
24-09-2018,3MINDIA,EQ,24513.75,24500,24589.55,22770,22997.9,23018.55,23530.58,2305,5.4238E+12,1126,1440,0.6247
25-09-2018,3MINDIA,EQ,23018.55,23700,23700,22101.1,23199,23127,22916.69,2323,5.32355E+12,1181,1478,0.6362
26-09-2018,3MINDIA,EQ,23127,23312.05,23656.7,22802.1,22850,22879.1,23141.01,1343,3.10784E+12,795,899,0.6694
27-09-2018,3MINDIA,EQ,22879.1,23050.65,23345,22534.25,23000,22900.05,23012.06,1407,3.2378E+12,924,710,0.5046
28-09-2018,3MINDIA,EQ,22900.05,23000,23198.95,22150.05,22878,22568.05,22635.87,1871,4.23517E+12,984,1089,0.582
01-10-2018,3MINDIA,EQ,22568.05,22500,23300,21555.6,23200,23088.15,22748.96,3079,7.0044E+12,1690,1612,0.5235
03-10-2018,3MINDIA,EQ,23088.15,23350,23800,22577.8,22660,22656.4,22849.5,1720,3.93011E+12,609,966,0.5616
04-10-2018,3MINDIA,EQ,22656.4,22511.5,22900.05,21140.7,22798,22701.4,21912.94,5151,1.12874E+13,1959,3065,0.595
05-10-2018,3MINDIA,EQ,22701.4,22473,22697,21610,21700,21917.2,22086.67,1463,3.23128E+12,713,877,0.5995
08-10-2018,3MINDIA,EQ,21917.2,21752.3,21969.1,21040,21800,21792.5,21590.56,1655,3.57324E+12,976,915,0.5529
09-10-2018,3MINDIA,EQ,21792.5,21749,21920,21200,21555,21400.2,21531.72,1147,2.46969E+12,712,728,0.6347
10-10-2018,3MINDIA,EQ,21400.2,21550,22600,21460.65,22490,22476.5,22111.34,2421,5.35315E+12,771,1815,0.7497
11-10-2018,3MINDIA,EQ,22476.5,21950,22349.9,21668.05,21990,21952.2,22010.87,1085,2.38818E+12,556,599,0.5521
12-10-2018,3MINDIA,EQ,21952.2,22000,22720,21994.8,22600,22557.65,22510.41,4226,9.5129E+12,1010,3456,0.8178
15-10-2018,3MINDIA,EQ,22557.65,22115,22900,22115,22790,22756.7,22685.05,942,2.13693E+12,405,630,0.6688
16-10-2018,3MINDIA,EQ,22756.7,22900,23000,22326.95,22700,22698.75,22662.29,1254,2.84185E+12,581,689,0.5494
17-10-2018,3MINDIA,EQ,22698.75,22971.4,22975,21599.95,21600,21776.9,22218.31,2056,4.56808E+12,762,1361,0.662
19-10-2018,3MINDIA,EQ,21776.9,22040,22074.8,21550.05,22000,21840.65,21840.74,1240,2.70825E+12,535,682,0.55
22-10-2018,3MINDIA,EQ,21840.65,22000,22074,20500,20500,20872.6,21239.72,1403,2.97993E+12,598,1078,0.7684
23-10-2018,3MINDIA,EQ,20872.6,20840,20840,19015,19584,19377.3,19792.79,5265,1.04209E+13,2396,3404,0.6465
24-10-2018,3MINDIA,EQ,19377.3,19602,20473.75,19500,19890,19893.15,19868.21,2159,4.28955E+12,1094,998,0.4623
25-10-2018,3MINDIA,EQ,19893.15,19700,19900,19450.05,19560.7,19650.55,19681.66,2126,4.18432E+12,541,1702,0.8006
26-10-2018,3MINDIA,EQ,19650.55,19552.2,19800,19120,19548,19360.6,19508.94,2476,4.83041E+12,725,2079,0.8397
29-10-2018,3MINDIA,EQ,19360.6,19700,20399.85,19410,19975,19772.05,19814.31,2138,4.2363E+12,1128,1165,0.5449
30-10-2018,3MINDIA,EQ,19772.05,19895.6,20453.45,19802.75,20401,20271.75,20186.8,1894,3.82338E+12,807,1194,0.6304
31-10-2018,3MINDIA,EQ,20271.75,20021,20330.45,19600,19850,19842.75,19800.7,2151,4.25913E+12,1336,1142,0.5309
01-11-2018,3MINDIA,EQ,19842.75,19720,20130,19300,19801,19897,19806.68,1166,2.30946E+12,769,589,0.5051
02-11-2018,3MINDIA,EQ,19897,20043.05,20502,19682.1,20400,20282.85,20119.83,1558,3.13467E+12,795,1017,0.6528
05-11-2018,3MINDIA,EQ,20282.85,20280,20440,19811,19999.95,20077.85,20190.97,1735,3.50313E+12,639,847,0.4882
06-11-2018,3MINDIA,EQ,20077.85,20397.6,20397.6,19600,19800,19845.7,19922.75,1445,2.87884E+12,550,929,0.6429
07-11-2018,3MINDIA,EQ,19845.7,20100,20400,20000,20375,20371.85,20316.86,596,1.21088E+12,298,432,0.7248
09-11-2018,3MINDIA,EQ,20371.85,20364.95,20830,20000.05,20280,20398.65,20397.19,873,1.78067E+12,480,535,0.6128
12-11-2018,3MINDIA,EQ,20398.65,20650,20655.75,20380,20470,20464.3,20496.11,1134,2.32426E+12,588,504,0.4444
13-11-2018,3MINDIA,EQ,20464.3,20469.95,20522.75,20300,20453.75,20439.3,20432.25,1585,3.23851E+12,457,1065,0.6719
14-11-2018,3MINDIA,EQ,20439.3,20453.8,20900,20453.8,20777,20748.2,20713.11,1002,2.07545E+12,422,707,0.7056
15-11-2018,3MINDIA,EQ,20748.2,20889.9,20899.9,20500,20575.05,20608.65,20657.02,1593,3.29066E+12,422,1371,0.8606
16-11-2018,3MINDIA,EQ,20608.65,20601,20789.85,20415,20415,20524.25,20547.17,796,1.63555E+12,294,562,0.706
19-11-2018,3MINDIA,EQ,20524.25,20568.05,20699.9,20380,20382,20433.75,20512.08,551,1.13022E+12,289,369,0.6697
20-11-2018,3MINDIA,EQ,20433.75,20400,20499.8,20200,20280,20290.2,20340.46,1274,2.59137E+12,363,1162,0.9121
21-11-2018,3MINDIA,EQ,20290.2,20349.95,20739.9,20121.1,20650,20684.25,20332.65,1369,2.78354E+12,383,735,0.5369
22-11-2018,3MINDIA,EQ,20684.25,20780,21100,20617.95,20889.95,20825.8,20890.93,1360,2.84117E+12,516,845,0.6213
26-11-2018,3MINDIA,EQ,20825.8,20989.95,21088.05,20690,20740,20790.6,20794.04,789,1.64065E+12,392,603,0.7643
27-11-2018,3MINDIA,EQ,20790.6,20829,20885,20600,20600,20719.35,20720.98,627,1.29921E+12,331,429,0.6842
28-11-2018,3MINDIA,EQ,20719.35,20602,20899.25,20602,20718,20775.65,20784.42,1091,2.26758E+12,319,838,0.7681
29-11-2018,3MINDIA,EQ,20775.65,20948.65,20948.75,20710.1,20854,20845.2,20857.52,783,1.63314E+12,234,636,0.8123
30-11-2018,3MINDIA,EQ,20845.2,20920,21701,20727.45,21600,21634,21324.18,1148,2.44802E+12,625,636,0.554
03-12-2018,3MINDIA,EQ,21634,21680,22290,21630,21999.9,21902.15,22028.06,1536,3.38351E+12,1020,1014,0.6602
04-12-2018,3MINDIA,EQ,21902.15,21999.95,22499.95,21999.9,22498.9,22460.4,22270.29,1610,3.58552E+12,650,1192,0.7404
05-12-2018,3MINDIA,EQ,22460.4,22463,22550,22100,22100,22167.05,22374.19,1359,3.04065E+12,515,884,0.6505
06-12-2018,3MINDIA,EQ,22167.05,21900.05,22091.3,21554.95,21555,21598.6,21744,562,1.22201E+12,308,400,0.7117
07-12-2018,3MINDIA,EQ,21598.6,21650,22000,21389.95,21749,21816.6,21694.21,511,1.10857E+12,335,288,0.5636
10-12-2018,3MINDIA,EQ,21816.6,21500,21537.55,20801,20908,20941.35,21052.73,1954,4.1137E+12,817,1451,0.7426
11-12-2018,3MINDIA,EQ,20941.35,20800,22100,20699.95,20900,20969.2,20952.27,31638,6.62888E+13,721,30998,0.9798
12-12-2018,3MINDIA,EQ,20969.2,21136.65,22520,21135,22382,22459.7,22128.32,2830,6.26231E+12,1197,1377,0.4866
13-12-2018,3MINDIA,EQ,22459.7,22600,23500,22460,23470,23438.8,23120.85,2483,5.74091E+12,1311,1167,0.47
14-12-2018,3MINDIA,EQ,23438.8,23440,23795,22751,22900,22950.05,23312.6,1341,3.12622E+12,741,579,0.4318
17-12-2018,3MINDIA,EQ,22950.05,22989.95,23075,22727,22900,22963.6,22961.8,747,1.71525E+12,390,420,0.5622
18-12-2018,3MINDIA,EQ,22963.6,22889.95,23400,22551,22760,22845.1,22957.05,1932,4.4353E+12,746,1292,0.6687
19-12-2018,3MINDIA,EQ,22845.1,23045,23274.95,22830,22850,22850.95,23004.21,701,1.61259E+12,372,417,0.5949
20-12-2018,3MINDIA,EQ,22850.95,22852,23024.1,22400,22517.95,22488.6,22633.84,1018,2.30413E+12,672,594,0.5835
21-12-2018,3MINDIA,EQ,22488.6,22644,22649.95,22000,22030,22059.7,22215.64,906,2.01274E+12,599,541,0.5971
24-12-2018,3MINDIA,EQ,22059.7,22060,22060,21490,21570,21535.15,21651.47,1158,2.50724E+12,556,578,0.4991
26-12-2018,3MINDIA,EQ,21535.15,20800,20800,19644,20500,20597.55,20085.17,18652,3.74629E+13,4920,8599,0.461
27-12-2018,3MINDIA,EQ,20597.55,20930,20997.4,20150,20287,20258.7,20638.93,2164,4.46626E+12,1115,1216,0.5619
28-12-2018,3MINDIA,EQ,20258.7,20499.95,21178,20330.85,21000,20974.1,20829.79,2030,4.22845E+12,1144,975,0.4803
31-12-2018,3MINDIA,EQ,20974.1,21298.1,21298.1,20750,20805,20824.4,20910.98,1088,2.27511E+12,691,630,0.579
01-01-2019,3MINDIA,EQ,20824.4,20854.95,20870,20625,20675,20666.35,20750.86,517,1.07282E+12,302,290,0.5609
02-01-2019,3MINDIA,EQ,20666.35,20666.35,20666.35,19952.45,19980,19985.75,20024.56,8642,1.73052E+13,2543,4849,0.5611
03-01-2019,3MINDIA,EQ,19985.75,20160,20269.95,19801.6,19950,19990.25,19984.9,2402,4.80037E+12,968,1605,0.6682
04-01-2019,3MINDIA,EQ,19990.25,20011.4,20540,19997,20380.35,20357.4,20262.32,3891,7.88407E+12,1557,1691,0.4346
07-01-2019,3MINDIA,EQ,20357.4,20699.45,20699.45,20350,20350,20388.25,20490.26,1121,2.29696E+12,606,840,0.7493
08-01-2019,3MINDIA,EQ,20388.25,20581,20596.6,20350,20400,20419.5,20423.53,718,1.46641E+12,367,447,0.6226
09-01-2019,3MINDIA,EQ,20419.5,20650,20650,20132.3,20199,20203.75,20296.5,1865,3.7853E+12,516,1374,0.7367
10-01-2019,3MINDIA,EQ,20203.75,20250,20738,20250,20662,20671.35,20583.33,1157,2.38149E+12,540,737,0.637
11-01-2019,3MINDIA,EQ,20671.35,20780,20990,20600.1,20850,20824.5,20860.61,2123,4.42871E+12,706,1562,0.7358
14-01-2019,3MINDIA,EQ,20824.5,20954.65,20954.65,20504.15,20550,20572.35,20695.55,426,8.81631E+11,302,254,0.5962
15-01-2019,3MINDIA,EQ,20572.35,20551,20944,20551,20800,20846.15,20760.12,1563,3.24481E+12,283,1345,0.8605
16-01-2019,3MINDIA,EQ,20846.15,20850.95,20950,20635.65,20700,20698,20802.29,2060,4.28527E+12,252,1882,0.9136
17-01-2019,3MINDIA,EQ,20698,20695,20990,20451.05,20980,20889.9,20640.75,3312,6.83622E+12,900,2687,0.8113
18-01-2019,3MINDIA,EQ,20889.9,20979.95,21040,20790.05,20925,20984.5,20937.26,952,1.99323E+12,432,619,0.6502
21-01-2019,3MINDIA,EQ,20984.5,20990.05,21176,20854.95,20862,20895.9,21040.79,524,1.10254E+12,264,390,0.7443
22-01-2019,3MINDIA,EQ,20895.9,20894.95,20895.85,20611.05,20770,20724.8,20829.83,1862,3.87852E+12,257,1716,0.9216
23-01-2019,3MINDIA,EQ,20724.8,20750.05,20891.85,20574.2,20788,20701.6,20715.28,346,7.16749E+11,230,208,0.6012
24-01-2019,3MINDIA,EQ,20701.6,20782.95,20790,20500,20699.95,20585.8,20637.52,276,5.69596E+11,209,172,0.6232
25-01-2019,3MINDIA,EQ,20585.8,20699.95,20790,20430,20499,20466.85,20592.1,558,1.14904E+12,384,370,0.6631
28-01-2019,3MINDIA,EQ,20466.85,20310.5,20390,19950,20002,20118.6,20142.42,3569,7.18883E+12,840,2593,0.7265
29-01-2019,3MINDIA,EQ,20118.6,20111,20295,20002,20030,20082.75,20099.81,2459,4.94254E+12,343,2258,0.9183
30-01-2019,3MINDIA,EQ,20082.75,20052.3,20299.95,20032.05,20170,20146.45,20131.43,2197,4.42287E+12,277,2003,0.9117
31-01-2019,3MINDIA,EQ,20146.45,20115,20395.9,20115,20125.05,20151.6,20198.8,464,9.37224E+11,277,286,0.6164
